Binomial.1.2,Order.1.2,Family.1.2,current.range,present.natural.range,current.range.km2,present.natural.range.km2
Sigmodon_toltecus,Rodentia,Cricetidae,81,81,754301.8474180859,754301.8474180859
Sigmodontomys_alfari,Rodentia,Cricetidae,98,98,912612.1116910175,912612.1116910175
Sigmodontomys_aphrastus,Rodentia,Cricetidae,5,7,46561.84243321518,65186.57940650125
Simias_concolor,Primates,Cercopithecidae,7,7,65186.57940650125,65186.57940650125
Simosthenurus_maddocki,Diprotodontia,Macropodidae,0,148,0,1378230.5360231693
Simosthenurus_occidentalis,Diprotodontia,Macropodidae,0,117,0,1089547.1129372353
Simosthenurus_pales,Diprotodontia,Macropodidae,0,131,0,1219920.2717502378
Sinomegaceros_ordosianus,Cetartiodactyla,Cervidae,0,225,0,2095282.9094946831
Sinomegaceros_yabei,Cetartiodactyla,Cervidae,0,66,0,614616.3201184403
Sivacobus_sankaliai,Cetartiodactyla,Bovidae,0,294,0,2737836.3350730524
Smilodon_fatalis,Carnivora,Felidae,0,1278,0,11901206.9259298
Smilodon_populator,Carnivora,Felidae,0,1922,0,17898372.231327914
Sminthopsis_aitkeni,Dasyuromorphia,Dasyuridae,1,2,9312.368486643036,18624.73697328607
Sminthopsis_archeri,Dasyuromorphia,Dasyuridae,19,19,176935.00124621767,176935.00124621767
Sminthopsis_bindi,Dasyuromorphia,Dasyuridae,14,14,130373.1588130025,130373.1588130025
Sminthopsis_butleri,Dasyuromorphia,Dasyuridae,5,5,46561.84243321518,46561.84243321518
Sminthopsis_crassicaudata,Dasyuromorphia,Dasyuridae,515,515,4795869.770621164,4795869.770621164
Sminthopsis_dolichura,Dasyuromorphia,Dasyuridae,92,92,856737.9007711593,856737.9007711593
Sminthopsis_douglasi,Dasyuromorphia,Dasyuridae,14,14,130373.1588130025,130373.1588130025
Sminthopsis_fuliginosus,Dasyuromorphia,Dasyuridae,7,7,65186.57940650125,65186.57940650125
Sminthopsis_gilberti,Dasyuromorphia,Dasyuridae,16,33,148997.89578628857,307308.16005922016
Sminthopsis_granulipes,Dasyuromorphia,Dasyuridae,30,30,279371.05459929106,279371.05459929106
Sminthopsis_griseoventer,Dasyuromorphia,Dasyuridae,36,36,335245.2655191493,335245.2655191493
Sminthopsis_hirtipes,Dasyuromorphia,Dasyuridae,156,156,1452729.4839163136,1452729.4839163136
Sminthopsis_leucopus,Dasyuromorphia,Dasyuridae,44,44,409744.2134122936,409744.2134122936
Sminthopsis_longicaudata,Dasyuromorphia,Dasyuridae,110,110,1024360.5335307339,1024360.5335307339
Sminthopsis_macroura,Dasyuromorphia,Dasyuridae,532,532,4954180.034894095,4954180.034894095
Sminthopsis_murina,Dasyuromorphia,Dasyuridae,189,189,1760037.6439755338,1760037.6439755338
Sminthopsis_ooldea,Dasyuromorphia,Dasyuridae,152,152,1415480.0099697413,1415480.0099697413
Sminthopsis_psammophila,Dasyuromorphia,Dasyuridae,10,21,93123.68486643035,195559.73821950375
Sminthopsis_virginiae,Dasyuromorphia,Dasyuridae,101,101,940549.2171509466,940549.2171509466
Sminthopsis_youngsoni,Dasyuromorphia,Dasyuridae,196,196,1825224.223382035,1825224.223382035
Smutsia_gigantea,Pholidota,Manidae,452,493,4209190.555962652,4590997.663915017
Smutsia_temminckii,Pholidota,Manidae,878,878,8176259.5312725855,8176259.5312725855
Soergelia_minor,Cetartiodactyla,Bovidae,0,1493,0,13903366.150558053
Solenodon_cubanus,Eulipotyphla,Solenodontidae,2,30,18624.73697328607,279371.05459929106
Solenodon_marcanoi,Eulipotyphla,Solenodontidae,0,20,0,186247.3697328607
Solenodon_paradoxus,Eulipotyphla,Solenodontidae,13,20,121060.79032635946,186247.3697328607
Solisorex_pearsoni,Eulipotyphla,Soricidae,1,1,9312.368486643036,9312.368486643036
Solomys_ponceleti,Rodentia,Muridae,8,8,74498.94789314429,74498.94789314429
Solomys_salamonis,Rodentia,Muridae,1,1,9312.368486643036,9312.368486643036
Solomys_salebrosus,Rodentia,Muridae,8,8,74498.94789314429,74498.94789314429
Solomys_sapientis,Rodentia,Muridae,3,11,27937.10545992911,102436.0533530734
Solomys_spriggsarum,Rodentia,Muridae,0,2,0,18624.73697328607
Sommeromys_macrorhinos,Rodentia,Muridae,4,4,37249.47394657214,37249.47394657214
Sooretamys_angouya,Rodentia,Cricetidae,197,197,1834536.591868678,1834536.591868678
Sorex_alaskanus,Eulipotyphla,Soricidae,2,2,18624.73697328607,18624.73697328607
Sorex_alpinus,Eulipotyphla,Soricidae,104,104,968486.3226108757,968486.3226108757
Sorex_antinorii,Eulipotyphla,Soricidae,58,58,540117.3722252961,540117.3722252961
Sorex_araneus,Eulipotyphla,Soricidae,1660,1660,15458531.68782744,15458531.68782744
Sorex_arcticus,Eulipotyphla,Soricidae,586,586,5457047.933172819,5457047.933172819
Sorex_arizonae,Eulipotyphla,Soricidae,16,16,148997.89578628857,148997.89578628857
Sorex_arunchi,Eulipotyphla,Soricidae,5,5,46561.84243321518,46561.84243321518
Sorex_asper,Eulipotyphla,Soricidae,57,57,530805.003738653,530805.003738653
Sorex_bairdi,Eulipotyphla,Soricidae,10,10,93123.68486643035,93123.68486643035
Sorex_bedfordiae,Eulipotyphla,Soricidae,94,94,875362.6377444454,875362.6377444454
Sorex_bendirii,Eulipotyphla,Soricidae,42,42,391119.4764390075,391119.4764390075
Sorex_buchariensis,Eulipotyphla,Soricidae,12,12,111748.42183971644,111748.42183971644
Sorex_caecutiens,Eulipotyphla,Soricidae,2173,2173,20235776.721475318,20235776.721475318
Sorex_camtschatica,Eulipotyphla,Soricidae,97,97,903299.7432043744,903299.7432043744
Sorex_cansulus,Eulipotyphla,Soricidae,6,6,55874.21091985822,55874.21091985822
Sorex_cinereus,Eulipotyphla,Soricidae,1515,1515,14108238.257264199,14108238.257264199
Sorex_coronatus,Eulipotyphla,Soricidae,141,141,1313043.956616668,1313043.956616668
Sorex_cylindricauda,Eulipotyphla,Soricidae,66,66,614616.3201184403,614616.3201184403
Sorex_daphaenodon,Eulipotyphla,Soricidae,1103,1103,10271542.440767268,10271542.440767268
Sorex_dispar,Eulipotyphla,Soricidae,79,79,735677.1104447999,735677.1104447999
Sorex_emarginatus,Eulipotyphla,Soricidae,13,13,121060.79032635946,121060.79032635946
Sorex_excelsus,Eulipotyphla,Soricidae,42,42,391119.4764390075,391119.4764390075
Sorex_fumeus,Eulipotyphla,Soricidae,229,229,2132532.3834412554,2132532.3834412554
Sorex_gracillimus,Eulipotyphla,Soricidae,201,201,1871786.0658152502,1871786.0658152502
Sorex_granarius,Eulipotyphla,Soricidae,23,23,214184.47519278983,214184.47519278983
Sorex_haydeni,Eulipotyphla,Soricidae,154,154,1434104.7469430275,1434104.7469430275
Sorex_hosonoi,Eulipotyphla,Soricidae,8,8,74498.94789314429,74498.94789314429
Sorex_hoyi,Eulipotyphla,Soricidae,950,950,8846750.062310884,8846750.062310884
Sorex_isodon,Eulipotyphla,Soricidae,1545,1545,14387609.31186349,14387609.31186349
Sorex_ixtlanensis,Eulipotyphla,Soricidae,10,12,93123.68486643035,111748.42183971644
Sorex_jacksoni,Eulipotyphla,Soricidae,5,5,46561.84243321518,46561.84243321518
Sorex_kozlovi,Eulipotyphla,Soricidae,1,1,9312.368486643036,9312.368486643036
Sorex_leucogaster,Eulipotyphla,Soricidae,2,2,18624.73697328607,18624.73697328607
Sorex_longirostris,Eulipotyphla,Soricidae,218,218,2030096.330088182,2030096.330088182
Sorex_lyelli,Eulipotyphla,Soricidae,5,5,46561.84243321518,46561.84243321518
Sorex_macrodon,Eulipotyphla,Soricidae,6,6,55874.21091985822,55874.21091985822
Sorex_maritimensis,Eulipotyphla,Soricidae,18,18,167622.63275957466,167622.63275957466
Sorex_mediopua,Eulipotyphla,Soricidae,17,17,158310.2642729316,158310.2642729316
Sorex_merriami,Eulipotyphla,Soricidae,238,238,2216343.6998210424,2216343.6998210424
Sorex_milleri,Eulipotyphla,Soricidae,4,4,37249.47394657214,37249.47394657214
Sorex_minutissimus,Eulipotyphla,Soricidae,2151,2151,20030904.61476917,20030904.61476917
Sorex_minutus,Eulipotyphla,Soricidae,1861,1861,17330317.75364269,17330317.75364269
Sorex_mirabilis,Eulipotyphla,Soricidae,71,71,661178.1625516556,661178.1625516556
Sorex_monticolus,Eulipotyphla,Soricidae,719,719,6695592.941896343,6695592.941896343
Sorex_nanus,Eulipotyphla,Soricidae,138,138,1285106.851156739,1285106.851156739
Sorex_neomexicanus,Eulipotyphla,Soricidae,6,6,55874.21091985822,55874.21091985822
Sorex_oreopolus,Eulipotyphla,Soricidae,7,7,65186.57940650125,65186.57940650125
Sorex_orizabae,Eulipotyphla,Soricidae,16,16,148997.89578628857,148997.89578628857
Sorex_ornatus,Eulipotyphla,Soricidae,46,46,428368.95038557966,428368.95038557966
Sorex_pacificus,Eulipotyphla,Soricidae,21,21,195559.73821950375,195559.73821950375
Sorex_palustris,Eulipotyphla,Soricidae,906,906,8437005.84889859,8437005.84889859
Sorex_planiceps,Eulipotyphla,Soricidae,13,13,121060.79032635946,121060.79032635946
Sorex_portenkoi,Eulipotyphla,Soricidae,25,25,232809.2121660759,232809.2121660759
Sorex_preblei,Eulipotyphla,Soricidae,100,100,931236.8486643035,931236.8486643035
Sorex_pribilofensis,Eulipotyphla,Soricidae,1,1,9312.368486643036,9312.368486643036
Sorex_raddei,Eulipotyphla,Soricidae,52,52,484243.16130543785,484243.16130543785
Sorex_roboratus,Eulipotyphla,Soricidae,1160,1160,10802347.44450592,10802347.44450592
Sorex_rohweri,Eulipotyphla,Soricidae,12,12,111748.42183971644,111748.42183971644
Sorex_samniticus,Eulipotyphla,Soricidae,35,35,325932.89703250624,325932.89703250624
Sorex_satunini,Eulipotyphla,Soricidae,77,77,717052.3734715137,717052.3734715137
Sorex_saussurei,Eulipotyphla,Soricidae,31,31,288683.42308593413,288683.42308593413
Sorex_sclateri,Eulipotyphla,Soricidae,2,4,18624.73697328607,37249.47394657214
Sorex_shinto,Eulipotyphla,Soricidae,25,25,232809.2121660759,232809.2121660759
Sorex_sinalis,Eulipotyphla,Soricidae,25,25,232809.2121660759,232809.2121660759
Sorex_sonomae,Eulipotyphla,Soricidae,28,28,260746.317626005,260746.317626005
Sorex_stizodon,Eulipotyphla,Soricidae,1,1,9312.368486643036,9312.368486643036
Sorex_tenellus,Eulipotyphla,Soricidae,16,16,148997.89578628857,148997.89578628857
Sorex_thibetanus,Eulipotyphla,Soricidae,46,46,428368.95038557966,428368.95038557966
Sorex_trowbridgii,Eulipotyphla,Soricidae,77,77,717052.3734715137,717052.3734715137
Sorex_tundrensis,Eulipotyphla,Soricidae,2022,2022,18829609.07999222,18829609.07999222
Sorex_ugyunak,Eulipotyphla,Soricidae,256,256,2383966.332580617,2383966.332580617
Sorex_unguiculatus,Eulipotyphla,Soricidae,202,202,1881098.4343018932,1881098.4343018932
Sorex_vagrans,Eulipotyphla,Soricidae,170,170,1583102.6427293161,1583102.6427293161
Sorex_ventralis,Eulipotyphla,Soricidae,20,20,186247.3697328607,186247.3697328607
Sorex_veraecrucis,Eulipotyphla,Soricidae,81,81,754301.8474180859,754301.8474180859
Sorex_veraepacis,Eulipotyphla,Soricidae,32,32,297995.79157257715,297995.79157257715
Sorex_volnuchini,Eulipotyphla,Soricidae,89,89,828800.7953112302,828800.7953112302
Sorex_yukonicus,Eulipotyphla,Soricidae,16,16,148997.89578628857,148997.89578628857
Soricomys_kalinga,Rodentia,Muridae,2,2,18624.73697328607,18624.73697328607
Soricomys_musseri,Rodentia,Muridae,7,7,65186.57940650125,65186.57940650125
Soriculus_nigrescens,Eulipotyphla,Soricidae,44,44,409744.2134122936,409744.2134122936
Spalacopus_cyanus,Rodentia,Octodontidae,25,25,232809.2121660759,232809.2121660759
Spalax_arenarius,Rodentia,Spalacidae,5,5,46561.84243321518,46561.84243321518
Spalax_ehrenbergi,Rodentia,Spalacidae,97,97,903299.7432043744,903299.7432043744
Spalax_giganteus,Rodentia,Spalacidae,9,9,83811.31637978733,83811.31637978733
Spalax_graecus,Rodentia,Spalacidae,16,16,148997.89578628857,148997.89578628857
Spalax_leucodon,Rodentia,Spalacidae,97,97,903299.7432043744,903299.7432043744
Spalax_microphthalmus,Rodentia,Spalacidae,109,109,1015048.165044091,1015048.165044091
Spalax_nehringi,Rodentia,Spalacidae,95,95,884675.0062310884,884675.0062310884
Spalax_uralensis,Rodentia,Spalacidae,26,26,242121.58065271893,242121.58065271893
Spalax_zemni,Rodentia,Spalacidae,30,30,279371.05459929106,279371.05459929106
Spelaeomys_florensis,Rodentia,Muridae,0,7,0,65186.57940650125
Speothos_venaticus,Carnivora,Canidae,1391,1391,12953504.564920463,12953504.564920463
Spermophilopsis_leptodactylus,Rodentia,Sciuridae,190,190,1769350.0124621768,1769350.0124621768
Spermophilus_alashanicus,Rodentia,Sciuridae,87,87,810176.0583379441,810176.0583379441
Spermophilus_brevicauda,Rodentia,Sciuridae,94,94,875362.6377444454,875362.6377444454
Spermophilus_citellus,Rodentia,Sciuridae,91,115,847425.5322845163,1070922.3759639491
Spermophilus_dauricus,Rodentia,Sciuridae,197,197,1834536.591868678,1834536.591868678
Spermophilus_erythrogenys,Rodentia,Sciuridae,287,287,2672649.755666551,2672649.755666551
Spermophilus_fulvus,Rodentia,Sciuridae,319,319,2970645.5472391285,2970645.5472391285
Spermophilus_major,Rodentia,Sciuridae,112,112,1042985.27050402,1042985.27050402
Spermophilus_musicus,Rodentia,Sciuridae,5,5,46561.84243321518,46561.84243321518
Spermophilus_pallidicauda,Rodentia,Sciuridae,145,145,1350293.43056324,1350293.43056324
Spermophilus_pygmaeus,Rodentia,Sciuridae,258,258,2402591.0695539033,2402591.0695539033
Spermophilus_ralli,Rodentia,Sciuridae,12,12,111748.42183971644,111748.42183971644
Spermophilus_relictus,Rodentia,Sciuridae,41,41,381807.1079523645,381807.1079523645
Spermophilus_suslicus,Rodentia,Sciuridae,125,125,1164046.0608303794,1164046.0608303794
Spermophilus_taurensis,Rodentia,Sciuridae,9,9,83811.31637978733,83811.31637978733
Spermophilus_xanthoprymnus,Rodentia,Sciuridae,67,67,623928.6886050834,623928.6886050834
Spilocuscus_kraemeri,Diprotodontia,Phalangeridae,9,9,83811.31637978733,83811.31637978733
Spilocuscus_maculatus,Diprotodontia,Phalangeridae,170,170,1583102.6427293161,1583102.6427293161
Spilocuscus_papuensis,Diprotodontia,Phalangeridae,2,2,18624.73697328607,18624.73697328607
Spilocuscus_rufoniger,Diprotodontia,Phalangeridae,39,39,363182.3709790784,363182.3709790784
Spilocuscus_wilsoni,Diprotodontia,Phalangeridae,3,3,27937.10545992911,27937.10545992911
Spilogale_angustifrons,Carnivora,Mephitidae,131,131,1219920.2717502378,1219920.2717502378
Spilogale_gracilis,Carnivora,Mephitidae,504,504,4693433.71726809,4693433.71726809
Spilogale_putorius,Carnivora,Mephitidae,399,399,3715635.0261705713,3715635.0261705713
Spilogale_pygmaea,Carnivora,Mephitidae,36,36,335245.2655191493,335245.2655191493
Spirocerus_kiakhtensis,Cetartiodactyla,Bovidae,0,565,0,5261488.194953315
Srilankamys_ohiensis,Rodentia,Muridae,2,2,18624.73697328607,18624.73697328607
Steatomys_bocagei,Rodentia,Nesomyidae,90,90,838113.1637978732,838113.1637978732
Steatomys_caurinus,Rodentia,Nesomyidae,152,152,1415480.0099697413,1415480.0099697413
Steatomys_cuppedius,Rodentia,Nesomyidae,149,149,1387542.9045098124,1387542.9045098124
Steatomys_jacksoni,Rodentia,Nesomyidae,3,3,27937.10545992911,27937.10545992911
Steatomys_krebsii,Rodentia,Nesomyidae,161,161,1499291.3263495287,1499291.3263495287
Steatomys_opimus,Rodentia,Nesomyidae,106,106,987111.0595841618,987111.0595841618
Steatomys_parvus,Rodentia,Nesomyidae,178,178,1657601.5906224605,1657601.5906224605
Steatomys_pratensis,Rodentia,Nesomyidae,492,492,4581685.295428374,4581685.295428374
Stegodon_florensis,Proboscidea,Stegodontidae,0,7,0,65186.57940650125
Stegodon_orientalis,Proboscidea,Stegodontidae,0,392,0,3650448.44676407
Stegodon_trigonocephalus,Proboscidea,Stegodontidae,0,30,0,279371.05459929106
Stenocephalemys_albipes,Rodentia,Muridae,66,66,614616.3201184403,614616.3201184403
Stenocephalemys_albocaudata,Rodentia,Muridae,6,6,55874.21091985822,55874.21091985822
Stenocephalemys_griseicauda,Rodentia,Muridae,21,21,195559.73821950375,195559.73821950375
Stenocephalemys_ruppi,Rodentia,Muridae,2,2,18624.73697328607,18624.73697328607
Stephanorhinus_hemitoechus,Perissodactyla,Rhinocerotidae,0,1287,0,11985018.242309587
Stephanorhinus_kirchbergensis,Perissodactyla,Rhinocerotidae,0,2473,0,23029487.26746823
Sthenurus_andersoni,Diprotodontia,Macropodidae,0,171,0,1592415.0112159592
Sthenurus_atlas,Diprotodontia,Macropodidae,0,162,0,1508603.6948361718
Sthenurus_stirlingi,Diprotodontia,Macropodidae,0,32,0,297995.79157257715
Sthenurus_tindalei,Diprotodontia,Macropodidae,0,270,0,2514339.4913936197
Stochomys_longicaudatus,Rodentia,Muridae,251,251,2337404.490147402,2337404.490147402
Stockoceros_conklingi,Cetartiodactyla,Antilocapridae,0,527,0,4907618.19246088
Strigocuscus_celebensis,Diprotodontia,Phalangeridae,50,50,465618.4243321518,465618.4243321518
Strigocuscus_pelengensis,Diprotodontia,Phalangeridae,7,7,65186.57940650125,65186.57940650125
Stylodipus_andrewsi,Rodentia,Dipodidae,159,159,1480666.5893762426,1480666.5893762426
Stylodipus_sungorus,Rodentia,Dipodidae,18,18,167622.63275957466,167622.63275957466
Stylodipus_telum,Rodentia,Dipodidae,260,260,2421215.8065271894,2421215.8065271894
Suncus_aequatorius,Eulipotyphla,Soricidae,1,1,9312.368486643036,9312.368486643036
Suncus_ater,Eulipotyphla,Soricidae,2,2,18624.73697328607,18624.73697328607
Suncus_dayi,Eulipotyphla,Soricidae,3,3,27937.10545992911,27937.10545992911
Suncus_etruscus,Eulipotyphla,Soricidae,729,729,6788716.626762773,6788716.626762773
Suncus_fellowesgordoni,Eulipotyphla,Soricidae,1,1,9312.368486643036,9312.368486643036
Suncus_hosei,Eulipotyphla,Soricidae,6,6,55874.21091985822,55874.21091985822
Suncus_hututsi,Eulipotyphla,Soricidae,9,9,83811.31637978733,83811.31637978733
Suncus_infinitesimus,Eulipotyphla,Soricidae,37,37,344557.6340057923,344557.6340057923
Suncus_lixus,Eulipotyphla,Soricidae,225,225,2095282.9094946831,2095282.9094946831
Suncus_madagascariensis,Eulipotyphla,Soricidae,84,91,782238.952878015,847425.5322845163
Suncus_malayanus,Eulipotyphla,Soricidae,37,37,344557.6340057923,344557.6340057923
Suncus_megalura,Eulipotyphla,Soricidae,605,605,5633982.934419037,5633982.934419037
Suncus_mertensi,Eulipotyphla,Soricidae,1,7,9312.368486643036,65186.57940650125
Suncus_montanus,Eulipotyphla,Soricidae,10,10,93123.68486643035,93123.68486643035
Suncus_murinus,Eulipotyphla,Soricidae,1257,1257,11705647.187710296,11705647.187710296
Suncus_remyi,Eulipotyphla,Soricidae,25,25,232809.2121660759,232809.2121660759
Suncus_stoliczkanus,Eulipotyphla,Soricidae,191,191,1778662.38094882,1778662.38094882
Suncus_varilla,Eulipotyphla,Soricidae,278,278,2588838.439286764,2588838.439286764
Suncus_zeylanicus,Eulipotyphla,Soricidae,5,5,46561.84243321518,46561.84243321518
Sundamys_infraluteus,Rodentia,Muridae,35,35,325932.89703250624,325932.89703250624
Sundamys_maxi,Rodentia,Muridae,5,5,46561.84243321518,46561.84243321518
Sundamys_muelleri,Rodentia,Muridae,251,251,2337404.490147402,2337404.490147402
Sundasciurus_brookei,Rodentia,Sciuridae,52,52,484243.16130543785,484243.16130543785
Sundasciurus_davensis,Rodentia,Sciuridae,1,1,9312.368486643036,9312.368486643036
Sundasciurus_fraterculus,Rodentia,Sciuridae,7,7,65186.57940650125,65186.57940650125
Sundasciurus_hippurus,Rodentia,Sciuridae,210,210,1955597.3821950376,1955597.3821950376
Sundasciurus_hoogstraali,Rodentia,Sciuridae,3,3,27937.10545992911,27937.10545992911
Sundasciurus_jentinki,Rodentia,Sciuridae,20,20,186247.3697328607,186247.3697328607
Sundasciurus_juvencus,Rodentia,Sciuridae,5,5,46561.84243321518,46561.84243321518
Sundasciurus_lowii,Rodentia,Sciuridae,223,223,2076658.172521397,2076658.172521397
Sundasciurus_mindanensis,Rodentia,Sciuridae,24,24,223496.84367943287,223496.84367943287
Sundasciurus_moellendorffi,Rodentia,Sciuridae,3,3,27937.10545992911,27937.10545992911
Sundasciurus_philippinensis,Rodentia,Sciuridae,36,36,335245.2655191493,335245.2655191493
Sundasciurus_rabori,Rodentia,Sciuridae,1,1,9312.368486643036,9312.368486643036
Sundasciurus_samarensis,Rodentia,Sciuridae,8,8,74498.94789314429,74498.94789314429
Sundasciurus_steerii,Rodentia,Sciuridae,5,5,46561.84243321518,46561.84243321518
Sundasciurus_tenuis,Rodentia,Sciuridae,201,201,1871786.0658152502,1871786.0658152502
Surdisorex_norae,Eulipotyphla,Soricidae,2,2,18624.73697328607,18624.73697328607
Surdisorex_polulus,Eulipotyphla,Soricidae,1,1,9312.368486643036,9312.368486643036
Surdisorex_schlitteri,Eulipotyphla,Soricidae,1,1,9312.368486643036,9312.368486643036
Suricata_suricatta,Carnivora,Herpestidae,241,241,2244280.805280972,2244280.805280972
Sus_ahoenobarbus,Cetartiodactyla,Suidae,12,12,111748.42183971644,111748.42183971644
Sus_barbatus,Cetartiodactyla,Suidae,127,210,1182670.7978036655,1955597.3821950376
Sus_brachgnathus,Cetartiodactyla,Suidae,0,30,0,279371.05459929106
