"","order","family","genus","species","binomial","diet.invertivore.tot","diet.carnivore.tot","diet.browser.tot","diet.grazer.tot","diet.piscivore.tot","diet.frugivore.tot","avg.mass","n.cont","continent.Africa","continent.North.America","continent.South.America","continent.Eurasia","continent.Australia","diet.breadth"
"132","Soricomorpha","Soricidae","Chodsigoa","salenskii","Chodsigoa salenskii",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5.5,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"133","Chiroptera","Hipposideridae","Hipposideros","jonesi","Hipposideros jonesi",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5.5,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"134","Chiroptera","Vespertilionidae","Myotis","oxyotus","Myotis oxyotus",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5.5,2,FALSE,TRUE,TRUE,FALSE,FALSE,1
"135","Chiroptera","Vespertilionidae","Myotis","levis","Myotis levis",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5.5,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"136","Soricomorpha","Soricidae","Sylvisorex","camerunensis","Sylvisorex camerunensis",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5.5,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"137","Chiroptera","Vespertilionidae","Hypsugo","pulveratus","Hypsugo pulveratus",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5.545,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"138","Chiroptera","Vespertilionidae","Myotis","riparius","Myotis riparius",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5.55,2,FALSE,TRUE,TRUE,FALSE,FALSE,1
"139","Chiroptera","Phyllostomidae","Lichonycteris","obscura","Lichonycteris obscura",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5.6,2,FALSE,TRUE,TRUE,FALSE,FALSE,1
"140","Chiroptera","Hipposideridae","Paracoelops","megalotis","Paracoelops megalotis",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5.67,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"141","Chiroptera","Vespertilionidae","Pipistrellus","pipistrellus","Pipistrellus pipistrellus",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5.689,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"142","Dasyuromorphia","Dasyuridae","Ningaui","timealeyi","Ningaui timealeyi",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5.7,1,FALSE,FALSE,FALSE,FALSE,TRUE,1
"143","Chiroptera","Rhinolophidae","Rhinolophus","lepidus","Rhinolophus lepidus",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5.7,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"144","Chiroptera","Natalidae","Natalus","tumidirostris","Natalus tumidirostris",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5.7,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"145","Soricomorpha","Soricidae","Crocidura","dolichura","Crocidura dolichura",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5.7,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"146","Chiroptera","Phyllostomidae","Ectophylla","alba","Ectophylla alba",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5.755,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"147","Chiroptera","Vespertilionidae","Pipistrellus","subflavus","Pipistrellus subflavus",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5.764,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"148","Chiroptera","Hipposideridae","Hipposideros","ater","Hipposideros ater",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5.8275,2,FALSE,FALSE,FALSE,TRUE,TRUE,1
"149","Chiroptera","Vespertilionidae","Pipistrellus","abramus","Pipistrellus abramus",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5.87,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"150","Soricomorpha","Soricidae","Sorex","merriami","Sorex merriami",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5.9,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"151","Chiroptera","Molossidae","Molossops","temminckii","Molossops temminckii",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5.9,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"152","Soricomorpha","Soricidae","Sorex","vagrans","Sorex vagrans",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5.9,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"153","Chiroptera","Vespertilionidae","Pipistrellus","kuhlii","Pipistrellus kuhlii",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5.935,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"154","Chiroptera","Vespertilionidae","Hypsugo","eisentrauti","Hypsugo eisentrauti",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5.95,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"155","Chiroptera","Vespertilionidae","Neoromicia","capensis","Neoromicia capensis",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5.967,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"156","Rodentia","Muridae","Mus","musculoides","Mus musculoides",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,6,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"157","Rodentia","Muridae","Micromys","minutus","Micromys minutus",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,6,1,FALSE,FALSE,FALSE,TRUE,FALSE,3
"158","Chiroptera","Vespertilionidae","Laephotis","wintoni","Laephotis wintoni",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"159","Chiroptera","Vespertilionidae","Eptesicus","diminutus","Eptesicus diminutus",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"160","Chiroptera","Emballonuridae","Peropteryx","leucoptera","Peropteryx leucoptera",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"161","Soricomorpha","Soricidae","Crocidura","maquassiensis","Crocidura maquassiensis",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"162","Chiroptera","Vespertilionidae","Myotis","horsfieldii","Myotis horsfieldii",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.025,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"163","Dasyuromorphia","Dasyuridae","Planigale","tenuirostris","Planigale tenuirostris",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.05,1,FALSE,FALSE,FALSE,FALSE,TRUE,1
"164","Chiroptera","Hipposideridae","Hipposideros","dyacorum","Hipposideros dyacorum",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.05,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"165","Chiroptera","Vespertilionidae","Hypsugo","crassulus","Hypsugo crassulus",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.1,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"166","Rodentia","Muridae","Mus","indutus","Mus indutus",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,6.15,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"167","Chiroptera","Rhinolophidae","Rhinolophus","macrotis","Rhinolophus macrotis",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.15,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"168","Chiroptera","Rhinolophidae","Rhinolophus","denti","Rhinolophus denti",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.15,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"169","Chiroptera","Hipposideridae","Hipposideros","pomona","Hipposideros pomona",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.2,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"170","Chiroptera","Vespertilionidae","Phoniscus","papuensis","Phoniscus papuensis",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.2,1,FALSE,FALSE,FALSE,FALSE,TRUE,1
"171","Chiroptera","Vespertilionidae","Neoromicia","rendalli","Neoromicia rendalli",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.25,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"172","Chiroptera","Vespertilionidae","Myotis","keenii","Myotis keenii",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.267,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"173","Soricomorpha","Soricidae","Sorex","granarius","Sorex granarius",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.275,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"174","Chiroptera","Vespertilionidae","Hypsugo","savii","Hypsugo savii",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.3575,2,TRUE,FALSE,FALSE,TRUE,FALSE,1
"175","Chiroptera","Emballonuridae","Balantiopteryx","plicata","Balantiopteryx plicata",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.389,2,FALSE,TRUE,TRUE,FALSE,FALSE,1
"176","Soricomorpha","Soricidae","Crocidura","russula","Crocidura russula",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8.2,2,TRUE,FALSE,FALSE,TRUE,FALSE,1
"177","Chiroptera","Vespertilionidae","Vespadelus","darlingtoni","Vespadelus darlingtoni",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.45,1,FALSE,FALSE,FALSE,FALSE,TRUE,1
"178","Soricomorpha","Soricidae","Crocidura","tarfayensis","Crocidura tarfayensis",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.5,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"179","Soricomorpha","Soricidae","Crocidura","elgonius","Crocidura elgonius",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.5,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"180","Soricomorpha","Soricidae","Crocidura","nanilla","Crocidura nanilla",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.5,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"181","Soricomorpha","Soricidae","Crocidura","pasha","Crocidura pasha",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.5,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"182","Chiroptera","Vespertilionidae","Glauconycteris","beatrix","Glauconycteris beatrix",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.5,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"183","Chiroptera","Vespertilionidae","Kerivoula","lanosa","Kerivoula lanosa",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.5,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"184","Chiroptera","Phyllostomidae","Micronycteris","minuta","Micronycteris minuta",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,6.5,2,FALSE,TRUE,TRUE,FALSE,FALSE,2
"185","Soricomorpha","Soricidae","Suncus","aequatorius","Suncus aequatorius",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.5,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"186","Soricomorpha","Soricidae","Crocidura","crenata","Crocidura crenata",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.52,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"187","Soricomorpha","Soricidae","Crocidura","monticola","Crocidura monticola",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.6,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"188","Soricomorpha","Soricidae","Sorex","bedfordiae","Sorex bedfordiae",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.6,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"189","Rodentia","Muridae","Mus","setzeri","Mus setzeri",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,6.65,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"190","Chiroptera","Hipposideridae","Hipposideros","beatus","Hipposideros beatus",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.65,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"191","Chiroptera","Phyllostomidae","Hylonycteris","underwoodi","Hylonycteris underwoodi",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,6.65,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"192","Chiroptera","Vespertilionidae","Nyctophilus","arnhemensis","Nyctophilus arnhemensis",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.65,1,FALSE,FALSE,FALSE,FALSE,TRUE,1
"193","Chiroptera","Rhinolophidae","Rhinolophus","malayanus","Rhinolophus malayanus",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.7,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"194","Chiroptera","Vespertilionidae","Hypsugo","cadornae","Hypsugo cadornae",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.7,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"195","Chiroptera","Vespertilionidae","Myotis","evotis","Myotis evotis",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.7,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"196","Soricomorpha","Soricidae","Crocidura","gracilipes","Crocidura gracilipes",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.7,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"197","Soricomorpha","Soricidae","Crocidura","zarudnyi","Crocidura zarudnyi",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.708,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"198","Soricomorpha","Soricidae","Sorex","pacificus","Sorex pacificus",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.71,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"199","Chiroptera","Vespertilionidae","Myotis","chiloensis","Myotis chiloensis",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.75,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"200","Soricomorpha","Soricidae","Sorex","daphaenodon","Sorex daphaenodon",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.79,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"201","Chiroptera","Vespertilionidae","Hesperoptenus","blanfordi","Hesperoptenus blanfordi",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.8,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"202","Chiroptera","Molossidae","Molossops","mattogrossensis","Molossops mattogrossensis",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.833,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"203","Chiroptera","Vespertilionidae","Myotis","austroriparius","Myotis austroriparius",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.838,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"204","Rodentia","Heteromyidae","Perognathus","merriami","Perognathus merriami",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,6.85,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"205","Chiroptera","Phyllostomidae","Lonchophylla","thomasi","Lonchophylla thomasi",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,6.85,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"206","Chiroptera","Vespertilionidae","Scotozous","dormeri","Scotozous dormeri",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.867,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"207","Soricomorpha","Soricidae","Cryptotis","obscura","Cryptotis obscura",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.9,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"208","Soricomorpha","Soricidae","Crocidura","crossei","Crocidura crossei",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.9,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"209","Chiroptera","Vespertilionidae","Myotis","sodalis","Myotis sodalis",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.907,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"210","Chiroptera","Vespertilionidae","Pipistrellus","rueppellii","Pipistrellus rueppellii",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.917,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"211","Chiroptera","Phyllostomidae","Mesophylla","macconnelli","Mesophylla macconnelli",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,6.92,2,FALSE,TRUE,TRUE,FALSE,FALSE,1
"212","Chiroptera","Nycteridae","Nycteris","gambiensis","Nycteris gambiensis",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.95,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"213","Chiroptera","Nycteridae","Nycteris","nana","Nycteris nana",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6.95,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"214","Dasyuromorphia","Dasyuridae","Ningaui","yvonnae","Ningaui yvonnae",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,1,FALSE,FALSE,FALSE,FALSE,TRUE,1
"215","Diprotodontia","Burramyidae","Cercartetus","lepidus","Cercartetus lepidus",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,7,1,FALSE,FALSE,FALSE,FALSE,TRUE,2
"216","Soricomorpha","Soricidae","Cryptotis","goodwini","Cryptotis goodwini",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"217","Soricomorpha","Soricidae","Cryptotis","magna","Cryptotis magna",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"218","Soricomorpha","Soricidae","Cryptotis","mexicana","Cryptotis mexicana",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"219","Soricomorpha","Soricidae","Sorex","emarginatus","Sorex emarginatus",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"220","Soricomorpha","Soricidae","Sorex","macrodon","Sorex macrodon",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"221","Soricomorpha","Soricidae","Sorex","milleri","Sorex milleri",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"222","Soricomorpha","Soricidae","Sorex","oreopolus","Sorex oreopolus",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"223","Soricomorpha","Soricidae","Sorex","sclateri","Sorex sclateri",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"224","Soricomorpha","Soricidae","Sorex","stizodon","Sorex stizodon",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"225","Soricomorpha","Soricidae","Sorex","ventralis","Sorex ventralis",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"226","Soricomorpha","Soricidae","Crocidura","denti","Crocidura denti",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"227","Soricomorpha","Soricidae","Crocidura","jacksoni","Crocidura jacksoni",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"228","Chiroptera","Vespertilionidae","Myotis","formosus","Myotis formosus",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"229","Chiroptera","Vespertilionidae","Glauconycteris","kenyacola","Glauconycteris kenyacola",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"230","Soricomorpha","Soricidae","Crocidura","allex","Crocidura allex",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"231","Soricomorpha","Soricidae","Crocidura","nana","Crocidura nana",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"232","Soricomorpha","Soricidae","Cryptotis","gracilis","Cryptotis gracilis",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"233","Chiroptera","Vespertilionidae","Myotis","simus","Myotis simus",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"234","Soricomorpha","Soricidae","Sorex","neomexicanus","Sorex neomexicanus",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"235","Soricomorpha","Soricidae","Crocidura","religiosa","Crocidura religiosa",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"236","Chiroptera","Vespertilionidae","Miniopterus","minor","Miniopterus minor",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7.008,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"237","Rodentia","Muridae","Mus","minutoides","Mus minutoides",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,7.011,1,TRUE,FALSE,FALSE,FALSE,FALSE,2
"238","Soricomorpha","Soricidae","Crocidura","suaveolens","Crocidura suaveolens",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7.0225,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"239","Chiroptera","Vespertilionidae","Glauconycteris","poensis","Glauconycteris poensis",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7.05,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"240","Chiroptera","Rhinolophidae","Rhinolophus","coelophyllus","Rhinolophus coelophyllus",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7.1,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"241","Chiroptera","Rhinolophidae","Rhinolophus","swinnyi","Rhinolophus swinnyi",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7.125,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"242","Chiroptera","Vespertilionidae","Myotis","nattereri","Myotis nattereri",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7.138,2,TRUE,FALSE,FALSE,TRUE,FALSE,1
"243","Chiroptera","Vespertilionidae","Myotis","macrodactylus","Myotis macrodactylus",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7.2,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"244","Chiroptera","Vespertilionidae","Laephotis","botswanae","Laephotis botswanae",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7.2,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"245","Soricomorpha","Soricidae","Sorex","maritimensis","Sorex maritimensis",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7.2,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"246","Chiroptera","Phyllostomidae","Choeroniscus","minor","Choeroniscus minor",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7.279,1,FALSE,FALSE,TRUE,FALSE,FALSE,1
"247","Chiroptera","Vespertilionidae","Nyctophilus","geoffroyi","Nyctophilus geoffroyi",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7.282,1,FALSE,FALSE,FALSE,FALSE,TRUE,1
"248","Chiroptera","Vespertilionidae","Miniopterus","fraterculus","Miniopterus fraterculus",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7.3,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"249","Chiroptera","Vespertilionidae","Miniopterus","australis","Miniopterus australis",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7.3,1,FALSE,FALSE,FALSE,FALSE,TRUE,1
"250","Chiroptera","Vespertilionidae","Plecotus","austriacus","Plecotus austriacus",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7.304,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"251","Chiroptera","Vespertilionidae","Pipistrellus","nathusii","Pipistrellus nathusii",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7.308,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"252","Chiroptera","Hipposideridae","Coelops","frithii","Coelops frithii",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7.4,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"253","Chiroptera","Vespertilionidae","Myotis","daubentonii","Myotis daubentonii",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7.404,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"254","Chiroptera","Vespertilionidae","Myotis","capaccinii","Myotis capaccinii",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7.44,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"255","Soricomorpha","Soricidae","Sorex","veraepacis","Sorex veraepacis",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7.5,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"256","Chiroptera","Vespertilionidae","Murina","aenea","Murina aenea",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7.5,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"257","Soricomorpha","Soricidae","Sorex","excelsus","Sorex excelsus",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7.5,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"258","Soricomorpha","Soricidae","Sorex","tundrensis","Sorex tundrensis",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7.85,2,FALSE,TRUE,FALSE,TRUE,FALSE,1
"259","Chiroptera","Phyllostomidae","Micronycteris","schmidtorum","Micronycteris schmidtorum",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,7.533,2,FALSE,TRUE,TRUE,FALSE,FALSE,2
"260","Chiroptera","Vespertilionidae","Eptesicus","bobrinskoi","Eptesicus bobrinskoi",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7.55,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"261","Chiroptera","Vespertilionidae","Murina","leucogaster","Murina leucogaster",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7.55,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"262","Chiroptera","Vespertilionidae","Myotis","frater","Myotis frater",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7.55,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
"263","Chiroptera","Nycteridae","Nycteris","woodi","Nycteris woodi",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7.55,1,TRUE,FALSE,FALSE,FALSE,FALSE,1
"264","Rodentia","Heteromyidae","Perognathus","longimembris","Perognathus longimembris",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7.6,1,FALSE,TRUE,FALSE,FALSE,FALSE,1
"265","Didelphimorphia","Didelphidae","Gracilinanus","emiliae","Gracilinanus emiliae",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,7.6,1,FALSE,FALSE,TRUE,FALSE,FALSE,2
"266","Chiroptera","Vespertilionidae","Murina","huttoni","Murina huttoni",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7.6,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
