"","order","family","genus","species","binomial","diet.invertivore.tot","diet.carnivore.tot","diet.browser.tot","diet.grazer.tot","diet.piscivore.tot","diet.frugivore.tot","avg.mass","n.cont","continent.Africa","continent.North.America","continent.South.America","continent.Eurasia","continent.Australia","diet.breadth","family.origin","Max_longevity_d","Rspan_d","AFR_d","Calculated_GL_d","GenerationLength_d","accepted_name","lw.range","hi.range","foss.age","age.median","current.range","present.natural.range","current.range.km2","present.natural.range.km2","home.range.km2","indiv.home.range.km2","dispersal.age.d"
"1063","Rodentia","Muridae","Notomys","alexis","Notomys alexis",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,35,"1",FALSE,FALSE,FALSE,FALSE,TRUE,2,"","2117","2074.135",110.535,"712.03415",712.03415,NA,NA,NA,NA,1.438455033,NA,NA,NA,NA,NA,NA,NA
"1064","Rodentia","Muridae","Notomys","cervinus","Notomys cervinus",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,35,"1",FALSE,FALSE,FALSE,FALSE,TRUE,2,"","no information","no information",NA,"no information",688.06545,NA,NA,NA,NA,3.26232,NA,NA,NA,NA,NA,NA,NA
"1065","Rodentia","Muridae","Notomys","fuscus","Notomys fuscus",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,35,"1",FALSE,FALSE,FALSE,FALSE,TRUE,2,"","no information","no information",NA,"no information",688.06545,NA,NA,NA,NA,1.436200297,NA,NA,NA,NA,NA,NA,NA
"1066","Rodentia","Cricetidae","Microtus","mexicanus","Microtus mexicanus",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,35,"1",FALSE,TRUE,FALSE,FALSE,FALSE,1,"Eurasia","no information","no information",NA,"no information",373.6238021,"Microtus mexicanus",0.0117,0.126,0.06885,0.82201557545,NA,NA,NA,NA,0.000876,0.000756,NA
"1067","Rodentia","Cricetidae","Oxymycterus","inca","Oxymycterus inca",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,35,"1",FALSE,FALSE,TRUE,FALSE,FALSE,1,"Eurasia","no information","no information",NA,"no information",589.3882991,NA,NA,NA,NA,1.2149151125,NA,NA,NA,NA,NA,NA,NA
"1068","Didelphimorphia","Didelphidae","Monodelphis","adusta","Monodelphis adusta",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,35,"1",FALSE,FALSE,TRUE,FALSE,FALSE,1,"South.America","1496.5","no information",NA,"no information",717.0425,NA,NA,NA,NA,4.1968700955,NA,NA,NA,NA,NA,NA,NA
"1069","Rodentia","Cricetidae","Thomasomys","ucucha","Thomasomys ucucha",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,35,"1",FALSE,FALSE,TRUE,FALSE,FALSE,1,"Eurasia","no information","no information",NA,"no information",589.3882991,NA,NA,NA,NA,1.58729478,NA,NA,NA,NA,NA,NA,NA
"1070","Rodentia","Muridae","Apodemus","latronum","Apodemus latronum",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,35.2,"1",FALSE,FALSE,FALSE,TRUE,FALSE,2,"","no information","no information",NA,"no information",554.1929125,NA,NA,NA,NA,1.180909908,NA,NA,NA,NA,NA,NA,NA
"1071","Chiroptera","Phyllostomidae","Artibeus","obscurus","Artibeus obscurus",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,35.2,"1",FALSE,FALSE,TRUE,FALSE,FALSE,1,"South.America","no information","no information",NA,"no information",1920.4777,NA,NA,NA,NA,0.43843543565,NA,NA,NA,NA,NA,NA,NA
"1072","Dasyuromorphia","Dasyuridae","Sminthopsis","virginiae","Sminthopsis virginiae",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,35.25,"1",FALSE,FALSE,FALSE,FALSE,TRUE,1,"Australia","1332.25","1117.595",245.965,"570.06755",570.06755,NA,NA,NA,NA,7.471239537,NA,NA,NA,NA,NA,NA,65
"1073","Rodentia","Muridae","Gerbillurus","vallinus","Gerbillurus vallinus",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,35.25,"1",TRUE,FALSE,FALSE,FALSE,FALSE,1,"","no information","no information",NA,"no information",624.3996409,NA,NA,NA,NA,5.0895848715,NA,NA,NA,NA,NA,NA,NA
"1074","Chiroptera","Molossidae","Tadarida","fulminans","Tadarida fulminans",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,35.28,"1",TRUE,FALSE,FALSE,FALSE,FALSE,1,"","no information","no information",NA,"no information",1427.913317,NA,NA,NA,NA,9.7445245525,NA,NA,NA,NA,NA,NA,NA
"1075","Chiroptera","Molossidae","Eumops","glaucinus","Eumops glaucinus",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,35.383,"2",FALSE,TRUE,TRUE,FALSE,FALSE,1,"","no information","no information",NA,"no information",1427.913317,"Eumops glaucinus",0.0117,0.126,0.06885,2.3116002225,NA,NA,NA,NA,NA,NA,NA
"1076","Rodentia","Cricetidae","Thomasomys","laniger","Thomasomys laniger",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,35.5,"1",FALSE,FALSE,TRUE,FALSE,FALSE,1,"Eurasia","no information","no information",NA,"no information",589.3882991,NA,NA,NA,NA,1.6717001915,NA,NA,NA,NA,NA,NA,NA
"1077","Rodentia","Muridae","Praomys","tullbergi","Praomys tullbergi",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,35.825,"1",TRUE,FALSE,FALSE,FALSE,FALSE,2,"","1898","1783.17",114.83,"631.9493",631.9493,NA,NA,NA,NA,0.91283752075,NA,NA,NA,NA,0.00163,0.00207,NA
"1078","Rodentia","Muridae","Zyzomys","argurus","Zyzomys argurus",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,36,"1",FALSE,FALSE,FALSE,FALSE,TRUE,2,"","no information","no information",NA,"no information",624.3996409,NA,NA,NA,NA,1.8922351565,NA,NA,NA,NA,0.00104,0.000956,NA
"1079","Rodentia","Muridae","Grammomys","minnae","Grammomys minnae",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,36,"1",TRUE,FALSE,FALSE,FALSE,FALSE,2,"","no information","no information",NA,"no information",555.65905,NA,NA,NA,NA,0.9752405965,NA,NA,NA,NA,NA,NA,NA
"1080","Rodentia","Cricetidae","Alticola","macrotis","Alticola macrotis",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,36,"1",FALSE,FALSE,FALSE,TRUE,FALSE,2,"Eurasia","no information","no information",NA,"no information",589.3882991,NA,NA,NA,NA,0.9468501956,NA,NA,NA,NA,NA,NA,NA
"1081","Rodentia","Cricetidae","Peromyscus","hooperi","Peromyscus hooperi",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,36,"1",FALSE,TRUE,FALSE,FALSE,FALSE,2,"Eurasia","no information","no information",NA,"no information",635.2804944,NA,NA,NA,NA,5.1048402925,NA,NA,NA,NA,NA,NA,NA
"1082","Rodentia","Cricetidae","Peromyscus","spicilegus","Peromyscus spicilegus",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,36,"1",FALSE,TRUE,FALSE,FALSE,FALSE,2,"Eurasia","no information","no information",NA,"no information",635.2804944,NA,NA,NA,NA,1.712464772,NA,NA,NA,NA,NA,NA,NA
"1083","Rodentia","Muridae","Grammomys","macmillani","Grammomys macmillani",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,36,"1",TRUE,FALSE,FALSE,FALSE,FALSE,2,"","no information","no information",NA,"no information",555.65905,NA,NA,NA,NA,1.2477999425,NA,NA,NA,NA,NA,NA,NA
"1084","Rodentia","Muridae","Hylomyscus","denniae","Hylomyscus denniae",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,36,"1",TRUE,FALSE,FALSE,FALSE,FALSE,2,"","no information","no information",NA,"no information",624.3996409,NA,NA,NA,NA,1.978384882,NA,NA,NA,NA,NA,NA,NA
"1085","Rodentia","Muridae","Praomys","delectorum","Praomys delectorum",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,36,"1",TRUE,FALSE,FALSE,FALSE,FALSE,2,"","no information","no information",NA,"no information",631.9493,NA,NA,NA,NA,2.804345013,NA,NA,NA,NA,NA,NA,NA
"1086","Chiroptera","Phyllostomidae","Diaemus","youngi","Diaemus youngi",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,36.056,"2",FALSE,TRUE,TRUE,FALSE,FALSE,1,"South.America","no information","no information",NA,"no information",2064.27635,NA,NA,NA,NA,12.712298425,NA,NA,NA,NA,NA,NA,NA
"1087","Rodentia","Cricetidae","Otonyctomys","hatti","Otonyctomys hatti",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,36.2,"1",FALSE,TRUE,FALSE,FALSE,FALSE,1,"Eurasia","no information","no information",NA,"no information",589.3882991,NA,NA,NA,NA,8.812630723,NA,NA,NA,NA,NA,NA,NA
"1088","Rodentia","Muridae","Gerbillus","perpallidus","Gerbillus perpallidus",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,36.3,"1",TRUE,FALSE,FALSE,FALSE,FALSE,2,"","2007.5","no information",NA,"no information",951.2818,NA,NA,NA,NA,1.2431750855,NA,NA,NA,NA,NA,NA,NA
"1089","Rodentia","Cricetidae","Microtus","montanus","Microtus montanus",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,36.325,"1",FALSE,TRUE,FALSE,FALSE,FALSE,1,"Eurasia","no information","no information",NA,"no information",373.6238021,"Microtus montanus",0.0117,0.126,0.06885,0.3811285175,NA,NA,NA,NA,0.000118,0.000111,NA
"1090","Rodentia","Sciuridae","Tamias","alpinus","Tamias alpinus",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,36.55,"1",FALSE,TRUE,FALSE,FALSE,FALSE,2,"","no information","no information",NA,"no information",1101.109973,NA,NA,NA,NA,3.064854719,NA,NA,NA,NA,NA,NA,NA
"1091","Soricomorpha","Talpidae","Scapanulus","oweni","Scapanulus oweni",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,36.64,"1",FALSE,FALSE,FALSE,TRUE,FALSE,1,"Eurasia","no information","no information",NA,"no information",759.1857214,NA,NA,NA,NA,21.91300241,NA,NA,NA,NA,NA,NA,NA
"1092","Rodentia","Cricetidae","Microtus","pennsylvanicus","Microtus pennsylvanicus",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,36.75,"1",FALSE,TRUE,FALSE,FALSE,FALSE,2,"Eurasia","334.58333335","289.58333335",45,"128.97916667",128.9791667,"Microtus pennsylvanicus",0.3,2.588,1.444,0.28671047365,NA,NA,NA,NA,0.000277,0.000256,NA
"1093","Rodentia","Cricetidae","Oxymycterus","hispidus","Oxymycterus hispidus",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,36.75,"1",FALSE,FALSE,TRUE,FALSE,FALSE,1,"Eurasia","no information","no information",NA,"no information",589.3882991,NA,NA,NA,NA,0.8038648854,NA,NA,NA,NA,NA,NA,NA
"1094","Rodentia","Cricetidae","Blarinomys","breviceps","Blarinomys breviceps",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,36.8,"1",FALSE,FALSE,TRUE,FALSE,FALSE,1,"Eurasia","no information","no information",NA,"no information",589.3882991,NA,NA,NA,NA,4.417760517,NA,NA,NA,NA,NA,NA,NA
"1095","Chiroptera","Vespertilionidae","Myotis","auriculus","Myotis auriculus",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,36.985,"1",FALSE,TRUE,FALSE,FALSE,FALSE,1,"North.America","1155.8333333","no information",NA,"no information",2504.38545,NA,NA,NA,NA,6.290669957,NA,NA,NA,NA,NA,NA,NA
"1096","Rodentia","Muridae","Gerbillus","famulus","Gerbillus famulus",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,37,"1",FALSE,FALSE,FALSE,TRUE,FALSE,2,"","no information","no information",NA,"no information",951.2818,NA,NA,NA,NA,1.5641097125,NA,NA,NA,NA,NA,NA,NA
"1097","Rodentia","Cricetidae","Alticola","roylei","Alticola roylei",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,37,"1",FALSE,FALSE,FALSE,TRUE,FALSE,2,"Eurasia","no information","no information",NA,"no information",589.3882991,NA,NA,NA,NA,0.9317392267,NA,NA,NA,NA,NA,NA,NA
"1098","Rodentia","Cricetidae","Microtus","levis","Microtus levis",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,37.1,"1",FALSE,FALSE,FALSE,TRUE,FALSE,2,"Eurasia","no information","no information",NA,"no information",373.6238021,NA,NA,NA,NA,0.83790152875,NA,NA,NA,NA,NA,NA,NA
"1099","Chiroptera","Phyllostomidae","Phyllostomus","discolor","Phyllostomus discolor",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,37.1885,"2",FALSE,TRUE,TRUE,FALSE,FALSE,1,"South.America","3285","no information",NA,"no information",2064.27635,NA,NA,NA,NA,5.977085959,NA,NA,NA,NA,NA,NA,NA
"1100","Rodentia","Cricetidae","Necromys","punctulatus","Necromys punctulatus",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,37.3,"1",FALSE,FALSE,TRUE,FALSE,FALSE,1,"Eurasia","no information","no information",NA,"no information",589.3882991,NA,NA,NA,NA,1.0033600795,NA,NA,NA,NA,NA,NA,NA
"1101","Didelphimorphia","Didelphidae","Marmosops","dorothea","Marmosops dorothea",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,37.5,"1",FALSE,FALSE,TRUE,FALSE,FALSE,2,"South.America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1102","Soricomorpha","Soricidae","Chimarrogale","himalayica","Chimarrogale himalayica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,37.5,"1",FALSE,FALSE,FALSE,TRUE,FALSE,1,"Eurasia","no information","no information",NA,"no information",379.2929563,NA,NA,NA,NA,0.6678940306,NA,NA,NA,NA,NA,NA,NA
"1103","Macroscelidea","Macroscelididae","Elephantulus","rufescens","Elephantulus rufescens",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,37.5,"1",TRUE,FALSE,FALSE,FALSE,FALSE,1,"Africa","2536.75","2392.75",144,"837.8975",837.8975,NA,NA,NA,NA,3.7588951885,NA,NA,NA,NA,0.00265,0.00304,NA
"1104","Rodentia","Cricetidae","Abrothrix","longipilis","Abrothrix longipilis",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,37.55,"1",FALSE,FALSE,TRUE,FALSE,FALSE,3,"Eurasia","no information","no information",NA,"no information",589.3882991,NA,NA,NA,NA,3.160330399,NA,NA,NA,NA,NA,NA,NA
"1105","Chiroptera","Phyllostomidae","Trachops","cirrhosus","Trachops cirrhosus",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,37.6685,"2",FALSE,TRUE,TRUE,FALSE,FALSE,2,"South.America","no information","no information",NA,"no information",2064.27635,"Trachops cirrhosus",0.0117,0.126,0.06885,7.61883,NA,NA,NA,NA,NA,NA,NA
"1106","Rodentia","Cricetidae","Alticola","argentatus","Alticola argentatus",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,37.7,"1",FALSE,FALSE,FALSE,TRUE,FALSE,2,"Eurasia","no information","no information",NA,"no information",589.3882991,NA,NA,NA,NA,0.93000995265,NA,NA,NA,NA,NA,NA,NA
"1107","Rodentia","Cricetidae","Auliscomys","sublimis","Auliscomys sublimis",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,38,"1",FALSE,FALSE,TRUE,FALSE,FALSE,1,"Eurasia","no information","no information",NA,"no information",589.3882991,NA,NA,NA,NA,0.9775964774,NA,NA,NA,NA,NA,NA,NA
"1108","Rodentia","Cricetidae","Rheomys","raptor","Rheomys raptor",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,38,"1",FALSE,FALSE,TRUE,FALSE,FALSE,1,"Eurasia","no information","no information",NA,"no information",589.3882991,NA,NA,NA,NA,3.8096442805,NA,NA,NA,NA,NA,NA,NA
"1109","Chiroptera","Pteropodidae","Plerotes","anchietae","Plerotes anchietae",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,38,"1",TRUE,FALSE,FALSE,FALSE,FALSE,1,"Eurasia","no information","no information",NA,"no information",2349.856741,NA,NA,NA,NA,4.4746545895,NA,NA,NA,NA,NA,NA,NA
"1110","Rodentia","Muridae","Lophuromys","rahmi","Lophuromys rahmi",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,38,"1",TRUE,FALSE,FALSE,FALSE,FALSE,1,"","no information","no information",NA,"no information",624.3996409,NA,NA,NA,NA,2.835564588,NA,NA,NA,NA,NA,NA,NA
"1111","Rodentia","Muridae","Lemniscomys","striatus","Lemniscomys striatus",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,38.133,"1",TRUE,FALSE,FALSE,FALSE,FALSE,2,"","1332.25","1275.965",106.435,"476.46485",476.46485,NA,NA,NA,NA,0.783587928,NA,NA,NA,NA,NA,NA,NA
"1112","Macroscelidea","Macroscelididae","Macroscelides","proboscideus","Macroscelides proboscideus",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,38.2,"1",TRUE,FALSE,FALSE,FALSE,FALSE,1,"Africa","3175.5","3069.755",105.745,"995.97395",995.97395,NA,NA,NA,NA,4.652454723,NA,NA,NA,NA,0.7,1,NA
"1113","Rodentia","Muridae","Gerbillurus","setzeri","Gerbillurus setzeri",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,38.3,"1",TRUE,FALSE,FALSE,FALSE,FALSE,1,"","no information","no information",NA,"no information",624.3996409,NA,NA,NA,NA,5.0895848715,NA,NA,NA,NA,NA,NA,NA
"1114","Rodentia","Sciuridae","Petinomys","setosus","Petinomys setosus",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,38.438,"1",FALSE,FALSE,FALSE,TRUE,FALSE,2,"","no information","no information",NA,"no information",1239.298869,NA,NA,NA,NA,0.62134301745,NA,NA,NA,NA,NA,NA,NA
"1115","Rodentia","Cricetidae","Cricetulus","migratorius","Cricetulus migratorius",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,38.5,"1",FALSE,FALSE,FALSE,TRUE,FALSE,3,"Eurasia","no information","no information",NA,"no information",589.3882991,NA,NA,NA,NA,4.878569328,NA,NA,NA,NA,NA,NA,NA
"1116","Rodentia","Muridae","Praomys","daltoni","Praomys daltoni",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,38.5,"1",TRUE,FALSE,FALSE,FALSE,FALSE,2,"","no information","no information",NA,"no information",631.9493,NA,NA,NA,NA,2.3058496825,NA,NA,NA,NA,NA,NA,NA
"1117","Rodentia","Muridae","Acomys","cahirinus","Acomys cahirinus",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,52.4535,"2",TRUE,FALSE,FALSE,TRUE,FALSE,2,"","1989.25","1886.25",103,"650.0125",650.0125,NA,NA,NA,NA,0.67866060905,NA,NA,NA,NA,0.00088,0.00081,NA
"1118","Chiroptera","Phyllostomidae","Artibeus","hirsutus","Artibeus hirsutus",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,38.725,"1",FALSE,TRUE,FALSE,FALSE,FALSE,1,"South.America","no information","no information",NA,"no information",1920.4777,NA,NA,NA,NA,0.4983089542,NA,NA,NA,NA,NA,NA,NA
"1119","Rodentia","Muridae","Notomys","aquilo","Notomys aquilo",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,39,"1",FALSE,FALSE,FALSE,FALSE,TRUE,2,"","no information","no information",NA,"no information",688.06545,NA,NA,NA,NA,1.4952200375,NA,NA,NA,NA,NA,NA,NA
"1120","Rodentia","Cricetidae","Microtus","chrotorrhinus","Microtus chrotorrhinus",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,39,"1",FALSE,TRUE,FALSE,FALSE,FALSE,2,"Eurasia","no information","no information",NA,"no information",373.6238021,"Microtus chrotorrhinus",0.3,2.588,1.444,0.5764715662,NA,NA,NA,NA,NA,NA,NA
"1121","Rodentia","Cricetidae","Abrothrix","olivaceus","Abrothrix olivaceus",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,39,"1",FALSE,FALSE,TRUE,FALSE,FALSE,3,"Eurasia","365","no information",NA,"no information",589.3882991,NA,NA,NA,NA,1.0613200485,NA,NA,NA,NA,0.000448,0.000464,NA
"1122","Rodentia","Cricetidae","Akodon","juninensis","Akodon juninensis",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,39,"1",FALSE,FALSE,TRUE,FALSE,FALSE,3,"Eurasia","no information","no information",NA,"no information",589.3882991,NA,NA,NA,NA,0.9239964341,NA,NA,NA,NA,NA,NA,NA
"1123","Rodentia","Cricetidae","Akodon","latebricola","Akodon latebricola",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,39,"1",FALSE,FALSE,TRUE,FALSE,FALSE,3,"Eurasia","no information","no information",NA,"no information",589.3882991,NA,NA,NA,NA,1.509134886,NA,NA,NA,NA,NA,NA,NA
"1124","Rodentia","Cricetidae","Akodon","orophilus","Akodon orophilus",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,39,"1",FALSE,FALSE,TRUE,FALSE,FALSE,3,"Eurasia","no information","no information",NA,"no information",589.3882991,NA,NA,NA,NA,0.7798119321,NA,NA,NA,NA,NA,NA,NA
"1125","Rodentia","Cricetidae","Akodon","surdus","Akodon surdus",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,39,"1",FALSE,FALSE,TRUE,FALSE,FALSE,3,"Eurasia","no information","no information",NA,"no information",589.3882991,NA,NA,NA,NA,0.6742808391,NA,NA,NA,NA,NA,NA,NA
"1126","Rodentia","Cricetidae","Akodon","sylvanus","Akodon sylvanus",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,39,"1",FALSE,FALSE,TRUE,FALSE,FALSE,3,"Eurasia","no information","no information",NA,"no information",589.3882991,NA,NA,NA,NA,0.4597304335,NA,NA,NA,NA,NA,NA,NA
"1127","Rodentia","Cricetidae","Akodon","torques","Akodon torques",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,39,"1",FALSE,FALSE,TRUE,FALSE,FALSE,3,"Eurasia","no information","no information",NA,"no information",589.3882991,NA,NA,NA,NA,0.67486652,NA,NA,NA,NA,NA,NA,NA
"1128","Rodentia","Sciuridae","Sciurillus","pusillus","Sciurillus pusillus",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,39,"1",FALSE,FALSE,TRUE,FALSE,FALSE,1,"","no information","no information",NA,"no information",1239.298869,NA,NA,NA,NA,18.14659792,NA,NA,NA,NA,NA,NA,NA
"1129","Rodentia","Cricetidae","Peromyscus","pectoralis","Peromyscus pectoralis",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,39,"1",FALSE,TRUE,FALSE,FALSE,FALSE,2,"Eurasia","no information","no information",NA,"no information",635.2804944,"Peromyscus pectoralis",0.0117,0.126,0.06885,1.809279917,NA,NA,NA,NA,0.00244,0.00205,NA
"1130","Rodentia","Cricetidae","Microtus","oaxacensis","Microtus oaxacensis",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,39.2,"1",FALSE,TRUE,FALSE,FALSE,FALSE,2,"Eurasia","no information","no information",NA,"no information",373.6238021,NA,NA,NA,NA,0.24810647145,NA,NA,NA,NA,NA,NA,NA
"1131","Rodentia","Cricetidae","Neusticomys","monticolus","Neusticomys monticolus",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,39.5,"1",FALSE,FALSE,TRUE,FALSE,FALSE,2,"Eurasia","no information","no information",NA,"no information",589.3882991,NA,NA,NA,NA,3.050195042,NA,NA,NA,NA,NA,NA,NA
"1132","Rodentia","Muridae","Gerbillus","latastei","Gerbillus latastei",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,39.55,"1",TRUE,FALSE,FALSE,FALSE,FALSE,2,"","no information","no information",NA,"no information",951.2818,NA,NA,NA,NA,1.0903302435,NA,NA,NA,NA,NA,NA,NA
"1133","Rodentia","Cricetidae","Peromyscus","melanotis","Peromyscus melanotis",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,39.6,"1",FALSE,TRUE,FALSE,FALSE,FALSE,2,"Eurasia","no information","no information",NA,"no information",635.2804944,NA,NA,NA,NA,2.855799869,NA,NA,NA,NA,0.000513,0.000443,NA
"1134","Afrosoricida","Chrysochloridae","Chrysochloris","stuhlmanni","Chrysochloris stuhlmanni",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,39.8,"1",TRUE,FALSE,FALSE,FALSE,FALSE,1,"Africa","no information","no information",NA,"no information",1036.557583,NA,NA,NA,NA,4.089674249,NA,NA,NA,NA,NA,NA,NA
"1135","Chiroptera","Emballonuridae","Taphozous","theobaldi","Taphozous theobaldi",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,39.8,"1",FALSE,FALSE,FALSE,TRUE,FALSE,1,"Africa","no information","no information",NA,"no information",788.4,NA,NA,NA,NA,12.25545056,NA,NA,NA,NA,NA,NA,NA
"1136","Rodentia","Cricetidae","Akodon","cursor","Akodon cursor",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,39.85,"1",FALSE,FALSE,TRUE,FALSE,FALSE,3,"Eurasia","no information","no information",NA,"no information",589.3882991,NA,NA,NA,NA,2.946994527,NA,NA,NA,NA,NA,NA,NA
"1137","Rodentia","Muridae","Apodemus","gurkha","Apodemus gurkha",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,39.9,"1",FALSE,FALSE,FALSE,TRUE,FALSE,2,"","no information","no information",NA,"no information",554.1929125,NA,NA,NA,NA,4.784844822,NA,NA,NA,NA,NA,NA,NA
"1138","Rodentia","Cricetidae","Necromys","lasiurus","Necromys lasiurus",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,39.934,"1",FALSE,FALSE,TRUE,FALSE,FALSE,1,"Eurasia","no information","no information",NA,"no information",589.3882991,NA,NA,NA,NA,0.64737646885,NA,NA,NA,NA,NA,NA,NA
"1139","Dasyuromorphia","Dasyuridae","Pseudantechinus","woolleyae","Pseudantechinus woolleyae",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,40,"1",FALSE,FALSE,FALSE,FALSE,TRUE,1,"Australia","1460","no information",NA,"no information",678.278925,NA,NA,NA,NA,4.5531303135,NA,NA,NA,NA,NA,NA,NA
"1140","Rodentia","Sciuridae","Petinomys","vordermanni","Petinomys vordermanni",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,40,"1",FALSE,FALSE,FALSE,TRUE,FALSE,2,"","no information","no information",NA,"no information",1239.298869,NA,NA,NA,NA,1.3495197825,NA,NA,NA,NA,NA,NA,NA
"1141","Rodentia","Heteromyidae","Liomys","pictus","Liomys pictus",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,40,"1",FALSE,TRUE,FALSE,FALSE,FALSE,2,"North.America","no information","no information",NA,"no information",873.5194667,NA,NA,NA,NA,4.973454478,NA,NA,NA,NA,NA,NA,NA
"1142","Didelphimorphia","Didelphidae","Monodelphis","emiliae","Monodelphis emiliae",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,40,"1",FALSE,FALSE,TRUE,FALSE,FALSE,1,"South.America","no information","no information",NA,"no information",717.0425,NA,NA,NA,NA,6.971440672,NA,NA,NA,NA,NA,NA,NA
"1143","Rodentia","Cricetidae","Akodon","varius","Akodon varius",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,40,"1",FALSE,FALSE,TRUE,FALSE,FALSE,3,"Eurasia","no information","no information",NA,"no information",589.3882991,NA,NA,NA,NA,0.83229099045,NA,NA,NA,NA,NA,NA,NA
"1144","Paucituberculata","Caenolestidae","Caenolestes","caniventer","Caenolestes caniventer",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,40,"1",FALSE,FALSE,TRUE,FALSE,FALSE,2,"","no information","no information",NA,"no information",998.6765636,NA,NA,NA,NA,6.714504137,NA,NA,NA,NA,NA,NA,NA
